"","Raceway_ID","tissue","microsite","Depth","day_collected_est","Distance_from_application","date_coll_flat","Year_collected","Month_collected","Day_collected","d15N","d13C","pN","pC","Site","habitat","Plant_species","Date_installed","Date_mesh_added","Season","mesh_type","Date_15N_added_flat","N15_mg_added","total_N_mg_added","Type_of_label","Year_15N_added","Month_15N_added","Day_15N_added","Experiment","Distance_from_tracer_to_mesh","mass_g","avg_N","Total_N","Day","Nat_ab_15N","R","R0","F","F0","total15N","total15N0","excess","stomped","gwc_depth","VWC","GWC","Day_2","CN","excess_percm","excess_percmday"
"843","566","soil","plant_end","0-10",10,48.9,170915,2017,9,15,4.979871429,-21.034125,0.072112984,0.8928194,"JOR","B","BOER","11/28/16","3/24/17","Monsoon","coarse","170829",0.86,0.86,"nitrate",2017,8,29,"mesh",NA,102.2,0.072112984,73.699469648,17,5.34166666666667,0.00368827612814443,0.00368960391666667,0.00367472273599969,0.00367604078219884,0.270825116746625,0.270922256052473,-9.7139305848648e-05,"No",NA,NA,NA,17,14.4443146789396,-0.00198648887216049,-0.000116852286597676
"844","567","soil","crust_end","0-10",10,23,170626,2017,6,26,4.963471429,-21.6585,0.034548337,0.364671592,"JOR","B","BOER","11/28/16",NA,"Spring","none","170613",0.86,0.86,"glutamate",2017,6,13,"Nform",NA,102.2,0.034548337,35.308400414,13,5.34166666666667,0.00368821594014443,0.00368960391666667,0.00367466298953178,0.00367604078219884,0.129746472220894,0.12979511987607,-4.86476551759818e-05,"No",NA,NA,NA,13,12.314635887298,-0.00211511544243399,-0.000162701187879538
"845","567","soil","middle","0-0.5",10,12.5,170626,2017,6,26,140.7,-18.8,0.04,0.4,"JOR","B","BOER","11/28/16",NA,"Spring","none","170613",0.86,0.86,"glutamate",2017,6,13,"Nform",NA,44,0.04,17.6,13,5.34166666666667,0.004186369,0.00368960391666667,0.00416891637771275,0.00367604078219884,0.0733729282477444,0.0646983177666996,0.00867461048104487,"No",NA,NA,NA,13,11.6666666666667,0.69396883848359,0.0533822183448915
"846","567","soil","plant_end","0-10",10,32.2,170626,2017,6,26,4.244371429,-21.3855,0.038519317,0.406814567,"JOR","B","BOER","11/28/16",NA,"Spring","none","170613",0.86,0.86,"glutamate",2017,6,13,"Nform",NA,102.2,0.038519317,39.366741974,13,5.34166666666667,0.00368557684314443,0.00368960391666667,0.00367204324559145,0.00367604078219884,0.144556378966568,0.144713748958723,-0.000157369992154599,"No",NA,NA,NA,13,12.3215319428777,-0.00488726683709935,-0.000375943602853796
"847","568","soil","15_from_plant","0-0.5",365,2.9,180919,2018,9,19,33.65855556,-21.85311111,0.034281874,0.34539594,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.034281874,15.08402456,400,5.34166666666667,0.0037935268989052,0.00368960391666667,0.00377919043832134,0.00367604078219884,0.0570054013885563,0.0554494894422489,0.00155591194630741,"No",NA,NA,NA,400,11.7543728793823,0.536521360795658,0.00134130340198914
"848","568","soil","25_from_plant","0-0.5",365,12.9,180919,2018,9,19,44.38355556,-20.90011111,0.061143827,0.581338631,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.061143827,26.90328388,400,5.34166666666667,0.0038328876489052,0.00368960391666667,0.00381825271523259,0.00367604078219884,0.102723536723483,0.0988975687179526,0.00382596800553046,"No",NA,NA,NA,400,11.0923446586576,0.296586667095385,0.000741466667738462
"849","573","soil","15_from_plant","0-0.5",365,18,180919,2018,9,19,5.386555556,-22.57211111,0.036640674,0.368598616,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170911",0.86,0.86,"nitrate",2017,9,11,"Nform_Plant_species",NA,44,0.036640674,16.12189656,373,5.34166666666667,0.00368976865889052,0.00368960391666667,0.00367620431542379,0.00367604078219884,0.059267385706688,0.0592647492409512,2.63646573680359e-06,"No",NA,NA,NA,373,11.7364576499512,0.000146470318711311,3.92681819601369e-07
"850","573","soil","25_from_plant","0-0.5",365,8,180919,2018,9,19,6.692555556,-20.79411111,0.062219277,0.582845634,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170911",0.86,0.86,"nitrate",2017,9,11,"Nform_Plant_species",NA,44,0.062219277,27.37648188,373,5.34166666666667,0.00369456167889052,0.00368960391666667,0.00368096213723684,0.00367604078219884,0.10077179325103,0.100637063864008,0.000134729387022817,"No",NA,NA,NA,373,10.9288729439913,0.0168411733778521,4.51505988682361e-05
"851","575","soil","middle","0-0.5",10,14.06627172,171006,2017,10,6,32.6,-19.5,0.03,0.3,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170816",0.86,0.86,"glutamate",2017,8,16,"Nform",NA,44,0.03,13.2,51,5.34166666666667,0.003789642,0.00368960391666667,0.00377533483255449,0.00367604078219884,0.0498344197897192,0.0485237383250247,0.00131068146469457,"No",NA,NA,NA,51,11.6666666666667,0.0931790236094322,0.00182703967861632
"852","576","soil","15_from_plant","0-0.5",365,16,180919,2018,9,19,2.174555556,-22.26511111,0.023139678,0.290773163,"JOR","B","BOER","11/28/16","3/24/17","Monsoon","fine","170912",0.86,0.86,"nitrate",2017,9,12,"mesh",NA,44,0.023139678,10.18145832,372,5.34166666666667,0.00367798061889052,0.00368960391666667,0.003664502649169,0.00367604078219884,0.0373099809860438,0.0374274560065777,-0.000117475020533886,"No",NA,NA,NA,372,14.6603317830669,-0.00734218878336787,-1.97370666219566e-05
"853","576","soil","25_from_plant","0-0.5",365,6,180919,2018,9,19,15.09955556,-23.11911111,0.021048777,0.232479451,"JOR","B","BOER","11/28/16","3/24/17","Monsoon","fine","170912",0.86,0.86,"nitrate",2017,9,12,"mesh",NA,44,0.021048777,9.26146188,372,5.34166666666667,0.0037254153689052,0.00368960391666667,0.00371158816132595,0.00367604078219884,0.0343747322703796,0.0340455115736599,0.000329220696719645,"No",NA,NA,NA,372,12.8855954988105,0.0548701161199409,0.000147500312150379
"854","577","soil","15_from_plant","0-0.5",365,1,180919,2018,9,19,13.26055556,-19.77811111,0.056583182,0.546135602,"JOR","B","BOER","11/28/16","3/24/17","Monsoon","coarse","170912",0.86,0.86,"nitrate",2017,9,12,"mesh",NA,44,0.056583182,24.89660008,372,5.34166666666667,0.0037186662389052,0.00368960391666667,0.00370488899328697,0.00367604078219884,0.0922391396066595,0.0915209172321749,0.00071822237448467,"No",NA,NA,NA,372,11.2605579928915,0.71822237448467,0.00193070530775449
"855","577","soil","25_from_plant","0-0.5",365,9,180919,2018,9,19,14.56655556,-22.28611111,0.027426909,0.321955748,"JOR","B","BOER","11/28/16","3/24/17","Monsoon","coarse","170912",0.86,0.86,"nitrate",2017,9,12,"mesh",NA,44,0.027426909,12.06783996,372,5.34166666666667,0.0037234592589052,0.00368960391666667,0.00370964654114431,0.00367604078219884,0.0447674207666971,0.0443618718460088,0.000405548920688295,"No",NA,NA,NA,372,13.6951283621984,0.0450609911875883,0.000121131696740829
"856","580","soil","crust_end","0-10",10,14.4,170915,2017,9,15,362.5983714,-20.6175,0.079903093,1.050145597,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170829",0.86,0.86,"glutamate",2017,8,29,"Nform",NA,102.2,0.079903093,81.660961046,17,5.34166666666667,0.005000736023038,0.00368960391666667,0.00497585309521939,0.00367604078219884,0.406332945779329,0.300189023118647,0.106143922660683,"No",NA,NA,NA,17,15.3331969660632,7.37110574032517,0.433594455313246
"857","580","soil","plant_end","0-10",10,42.9,170915,2017,9,15,4.1259,-21.0405,0.030196191,0.325506285,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170829",0.86,0.86,"glutamate",2017,8,29,"Nform",NA,102.2,0.030196191,30.860507202,17,5.34166666666667,0.003685142053,0.00368960391666667,0.00367161164253381,0.00367604078219884,0.113307797537362,0.113444483033893,-0.000136685496531161,"No",NA,NA,NA,17,12.5763323095949,-0.00318614211028347,-0.000187420124134322
"858","581","soil","15_from_plant","0-0.5",365,13.9,180919,2018,9,19,19.00055556,-23.16211111,0.031888696,0.285468001,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170816",0.86,0.86,"glutamate",2017,8,16,"Nform",NA,44,0.031888696,14.03102624,399,5.34166666666667,0.0037397320389052,0.00368960391666667,0.00372579855069466,0.00367604078219884,0.0522767772297507,0.051578624674342,0.000698152555408713,"No",NA,NA,NA,399,10.4440144296483,0.0502268025473894,0.000125881710645086
"859","581","soil","25_from_plant","0-0.5",365,3.9,180919,2018,9,19,89.10155556,-21.67311111,0.039047216,0.360846565,"JOR","B","BOER","11/28/16",NA,"Monsoon","none","170816",0.86,0.86,"glutamate",2017,8,16,"Nform",NA,44,0.039047216,17.18077504,399,5.34166666666667,0.0039970027089052,0.00368960391666667,0.00398109028027056,0.00367604078219884,0.0683982165192591,0.0631572297168239,0.00524098680243522,"No",NA,NA,NA,399,10.7815025574849,1.34384276985518,0.00336802699211826
"860","588","soil","15_from_plant","0-0.5",365,1.8,180919,2018,9,19,25.20855556,-19.65711111,0.051988966,0.574264117,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.051988966,22.87514504,400,5.34166666666667,0.0037625153989052,0.00368960391666667,0.00374841194125479,0.00367604078219884,0.0857454668258713,0.0840899660657535,0.00165550076011776,"No",NA,NA,NA,400,12.8868653238202,0.919722644509869,0.00229930661127467
"861","588","soil","25_from_plant","0-0.5",365,11.8,180919,2018,9,19,11.56555556,-21.80911111,0.040166811,0.401891266,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.040166811,17.67339684,400,5.34166666666667,0.0037124455889052,0.00368960391666667,0.00369871431326829,0.00367604078219884,0.0653688458561785,0.0649681275438241,0.000400718312354414,"No",NA,NA,NA,400,11.6731483529192,0.033959179013086,8.48979475327149e-05
"862","590","soil","15_from_plant","0-0.5",365,14,180919,2018,9,19,5.032555556,-20.96611111,0.053056703,0.512930946,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170613",0.86,0.86,"nitrate",2017,6,13,"Nform_Plant_species",NA,44,0.053056703,23.34494932,463,5.34166666666667,0.00368846947889052,0.00368960391666667,0.00367491466829897,0.00367604078219884,0.0857906966867641,0.0858169857586851,-2.62890719209402e-05,"No",NA,NA,NA,463,11.2788658767583,-0.00187779085149573,-4.05570378292814e-06
"863","590","soil","25_from_plant","0-0.5",365,4,180919,2018,9,19,6.433555556,-21.20411111,0.073374549,0.747591219,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170613",0.86,0.86,"nitrate",2017,6,13,"Nform_Plant_species",NA,44,0.073374549,32.28480156,463,5.34166666666667,0.00369361114889052,0.00368960391666667,0.00368001859119396,0.00367604078219884,0.118808669953808,0.118680247179757,0.000128422774051118,"No",NA,NA,NA,463,11.886815897158,0.0321056935127795,6.93427505675583e-05
"864","592","soil","middle","0-0.5",10,20.52437575,171106,2017,11,6,3.5,-19.8,0.03,0.2,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170912",0.86,0.86,"nitrate",2017,9,12,"Nform_Plant_species",NA,44,0.03,13.2,55,5.34166666666667,0.003682845,0.00368960391666667,0.00366933142112238,0.00367604078219884,0.0484351747588154,0.0485237383250247,-8.85635662092946e-05,"No",NA,NA,NA,55,7.77777777777778,-0.00431504311205638,-7.84553293101161e-05
"865","604","soil","middle","0-0.5",10,12.62101422,171006,2017,10,6,14,-18.7,0.03,0.2,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Nform_Plant_species",NA,44,0.03,13.2,38,5.34166666666667,0.00372138,0.00368960391666667,0.00370758267598126,0.00367604078219884,0.0489400913229526,0.0485237383250247,0.000416352997927923,"No",NA,NA,NA,38,7.77777777777778,0.0329888700440687,0.000868128159054439
"866","605","soil","15_from_plant","0-0.5",365,26.5,180919,2018,9,19,4.699555556,-21.88411111,0.032988205,0.330091472,"JOR","B","BOER","12/6/16","3/24/17","Monsoon","fine","170911",0.86,0.86,"nitrate",2017,9,11,"mesh",NA,44,0.032988205,14.5148102,373,5.34166666666667,0.00368724736889052,0.00368960391666667,0.00367370152261716,0.00367604078219884,0.0533230803322391,0.0533570342410757,-3.39539088365787e-05,"No",NA,NA,NA,373,11.6740731219942,-0.00128127957873882,-3.43506589474214e-06
"867","605","soil","25_from_plant","0-0.5",365,16.5,180919,2018,9,19,2.903555556,-23.00711111,0.019071946,0.25159655,"JOR","B","BOER","12/6/16","3/24/17","Monsoon","fine","170911",0.86,0.86,"nitrate",2017,9,11,"mesh",NA,44,0.019071946,8.39165624,373,5.34166666666667,0.00368065604889052,0.00368960391666667,0.00366715849977608,0.00367604078219884,0.030773533507715,0.0308480705684334,-7.45370607183916e-05,"No",NA,NA,NA,373,15.3906323105851,-0.00451739761929646,-1.21109855745213e-05
"868","607","soil","middle","0-0.5",10,18.50675552,171006,2017,10,6,3.7,-20.5,0.03,0.2,"JOR","B","BOER","12/6/16","3/24/17","Monsoon","fine","170816",0.86,0.86,"nitrate",2017,8,16,"mesh",NA,44,0.03,13.2,51,5.34166666666667,0.003683579,0.00368960391666667,0.00367006004389357,0.00367604078219884,0.0484447925793952,0.0485237383250247,-7.89457456294856e-05,"No",NA,NA,NA,51,7.77777777777778,-0.00426577989557219,-8.36427430504351e-05
"869","610","soil","15_from_plant","0-0.5",365,22,180919,2018,9,19,4.769555556,-21.10011111,0.025263426,0.284734693,"JOR","B","BOER","12/6/16","3/24/17","Monsoon","coarse","170912",0.86,0.86,"nitrate",2017,9,12,"mesh",NA,44,0.025263426,11.11590744,372,5.34166666666667,0.00368750426889052,0.00368960391666667,0.00367395653847119,0.00367604078219884,0.0408393608202285,0.0408625290805875,-2.31682603589536e-05,"No",NA,NA,NA,372,13.1490667642095,-0.0010531027435888,-2.83092135373334e-06
"870","610","soil","25_from_plant","0-0.5",365,12,180919,2018,9,19,5.566555556,-21.36811111,0.030352584,0.325573041,"JOR","B","BOER","12/6/16","3/24/17","Monsoon","coarse","170912",0.86,0.86,"nitrate",2017,9,12,"mesh",NA,44,0.030352584,13.35513696,372,5.34166666666667,0.00369042925889052,0.00368960391666667,0.00367686006691872,0.00367604078219884,0.0491049697764542,0.049094028116811,1.09416596432085e-05,"No",NA,NA,NA,372,12.5140981242322,0.000911804970267378,2.45108862975102e-06
"871","611","soil","middle","0-0.5",10,25.26855754,171006,2017,10,6,41.9,-19.2,0.04,0.3,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170815",0.86,0.86,"glutamate",2017,8,15,"Nform",NA,44,0.04,17.6,52,5.34166666666667,0.003823773,0.00368960391666667,0.00380920745538072,0.00367604078219884,0.0670420512147006,0.0646983177666996,0.00234373344800105,"No",NA,NA,NA,52,8.75,0.0927529576744116,0.00178371072450792
"872","612","soil","middle","0-0.5",10,12.5,170901,2017,9,1,4,-18.3,0.04,0.4,"JOR","B","BOER","12/6/16","3/24/17","Monsoon","fine","170816",0.86,0.86,"nitrate",2017,8,16,"mesh",NA,44,0.04,17.6,16,5.34166666666667,0.00368468,0.00368960391666667,0.0036711529760522,0.00367604078219884,0.0646122923785187,0.0646983177666996,-8.6025388180852e-05,"No",NA,NA,NA,16,11.6666666666667,-0.00688203105446816,-0.00043012694090426
"873","620","soil","middle","0-0.5",10,16.62077014,171006,2017,10,6,3.9,-20,0.02,0.2,"JOR","B","BOER","12/6/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.02,8.8,52,5.34166666666667,0.003684313,0.00368960391666667,0.00367078866559908,0.00367604078219884,0.0323029402572719,0.0323491588833498,-4.62186260778708e-05,"No",NA,NA,NA,52,11.6666666666667,-0.00278077524017011,-5.34764469263483e-05
"874","627","soil","15_from_plant","0-0.5",365,9,180919,2018,9,19,4.818555556,-24.28011111,0.010034053,0.150904586,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.010034053,4.41498332,400,5.34166666666667,0.00368768409889052,0.00368960391666667,0.00367413504949134,0.00367604078219884,0.0162212449589316,0.0162296587370476,-8.41377811600791e-06,"No",NA,NA,NA,400,17.5457863670177,-0.00093486423511199,-2.33716058777997e-06
"875","627","soil","25_from_plant","0-0.5",365,19,180919,2018,9,19,5.625555556,-23.07211111,0.019717553,0.248554346,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170815",0.86,0.86,"nitrate",2017,8,15,"Nform_Plant_species",NA,44,0.019717553,8.67572332,400,5.34166666666667,0.00369064578889052,0.00368960391666667,0.00367707500749866,0.00367604078219884,0.0319012853919453,0.0318923127393935,8.97265255180024e-06,"No",NA,NA,NA,400,14.7066966338741,0.000472244871147381,1.18061217786845e-06
"876","630","soil","middle","0-0.5",10,12.5,171006,2017,10,6,7.3,-18.8,0.02,0.2,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"glutamate",2017,8,16,"Nform",NA,44,0.02,8.8,51,5.34166666666667,0.003696791,0.00368960391666667,0.00368317507154409,0.00367604078219884,0.032411940629588,0.0323491588833498,6.27817462382219e-05,"No",NA,NA,NA,51,11.6666666666667,0.00502253969905775,9.84811705697598e-05
"877","635","soil","15_from_plant","0-0.5",365,4.7,180919,2018,9,19,4.972555556,-21.62211111,0.033444098,0.339680738,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170829",0.86,0.86,"glutamate",2017,8,29,"Nform",NA,44,0.033444098,14.71540312,386,5.34166666666667,0.00368824927889052,0.00368960391666667,0.00367469608370964,0.00367604078219884,0.0540746342152726,0.054094421995616,-1.97877803434707e-05,"No",NA,NA,NA,386,11.8494508159058,-0.00421016603052568,-1.09071658821909e-05
"878","635","soil","25_from_plant","0-0.5",365,14.7,180919,2018,9,19,7.833555556,-22.83111111,0.022977594,0.28752393,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170829",0.86,0.86,"glutamate",2017,8,29,"Nform",NA,44,0.022977594,10.11014136,386,5.34166666666667,0.00369874914889052,0.00368960391666667,0.00368511881879594,0.00367604078219884,0.0372570721864232,0.0371652919531552,9.17802332679324e-05,"No",NA,NA,NA,386,14.5987689137514,0.00624355328353282,1.61750085065617e-05
"879","636","soil","middle","0-0.5",10,12.5,171006,2017,10,6,4.9,-20.1,0.03,0.3,"JOR","B","BOER","12/9/16","3/24/17","Monsoon","coarse","170816",0.86,0.86,"nitrate",2017,8,16,"mesh",NA,44,0.03,13.2,51,5.34166666666667,0.003687983,0.00368960391666667,0.00367443175814131,0.00367604078219884,0.0485024992074653,0.0485237383250247,-2.12391175593227e-05,"No",NA,NA,NA,51,11.6666666666667,-0.00169912940474581,-3.33162628381532e-05
"880","640","soil","15_from_plant","0-0.5",365,6.5,180919,2018,9,19,4.751555556,-21.90511111,0.035201162,0.351049973,"JOR","B","BOER","12/9/16","3/24/17","Monsoon","coarse","170911",0.86,0.86,"nitrate",2017,9,11,"mesh",NA,44,0.035201162,15.48851128,373,5.34166666666667,0.00368743820889052,0.00368960391666667,0.00367389096297834,0.00367604078219884,0.05690310162158,0.0569363991208267,-3.3297499246715e-05,"No",NA,NA,NA,373,11.6347949489092,-0.00512269219180231,-1.3733759227352e-05
"881","640","soil","25_from_plant","0-0.5",365,3.5,180919,2018,9,19,339.5205556,-21.63411111,0.031185561,0.320027009,"JOR","B","BOER","12/9/16","3/24/17","Monsoon","coarse","170911",0.86,0.86,"nitrate",2017,9,11,"mesh",NA,44,0.031185561,13.72164684,373,5.34166666666667,0.004916040439052,0.00368960391666667,0.00489199121242424,0.00367604078219884,0.0671261757612688,0.0504413333827698,0.016684842378499,"No",NA,NA,NA,373,11.9723625889986,4.76709782242827,0.0127804231164297
"882","641","soil","15_from_plant","0-0.5",365,21.7,180919,2018,9,19,5.897555556,-20.64611111,0.053147048,0.53680856,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"nitrate",2017,8,16,"Nform_Plant_species",NA,44,0.053147048,23.38470112,399,5.34166666666667,0.00369164402889052,0.00368960391666667,0.0036780659188035,0.00367604078219884,0.0860104722108781,0.0859631149966509,4.7357214227231e-05,"No",NA,NA,NA,399,11.7838464581012,0.00218236010263738,5.46957419207362e-06
"883","641","soil","25_from_plant","0-0.5",365,11.7,180919,2018,9,19,5.707555556,-20.73211111,0.045667558,0.443055974,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"nitrate",2017,8,16,"Nform_Plant_species",NA,44,0.045667558,20.09372552,399,5.34166666666667,0.00369094672889052,0.00368960391666667,0.00367737373832016,0.00367604078219884,0.0738921385322616,0.0738653544778296,2.67840544320025e-05,"No",NA,NA,NA,399,11.3187273191471,0.00228923542153867,5.73743213418214e-06
"884","644","soil","15_from_plant","0-0.5",365,1.7,180919,2018,9,19,4.274555556,-25.14011111,0.010174247,0.154313391,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"glutamate",2017,8,16,"Nform",NA,44,0.010174247,4.47666868,399,5.34166666666667,0.00368568761889052,0.00368960391666667,0.00367215320927244,0.00367604078219884,0.0164390132601114,0.0164564166360722,-1.7403375960845e-05,"No",NA,NA,NA,399,17.6949006152495,-0.0102372799769676,-2.56573433006707e-05
"885","644","soil","25_from_plant","0-0.5",365,8.3,180919,2018,9,19,5.571555556,-25.63211111,0.008323274,0.150804416,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"glutamate",2017,8,16,"Nform",NA,44,0.008323274,3.66224056,399,5.34166666666667,0.00369044760889052,0.00368960391666667,0.0036768782822257,0.00367604078219884,0.0134656127793501,0.0134625456527827,3.06712656736839e-06,"No",NA,NA,NA,399,21.1381345049236,0.000369533321369686,9.26148675111994e-07
"886","649","soil","15_from_plant","0-0.5",365,21.4,180919,2018,9,19,3.324555556,-23.11511111,0.013371101,0.184792925,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"nitrate",2017,8,16,"Nform_Plant_species",NA,44,0.013371101,5.88328444,399,5.34166666666667,0.00368220111889052,0.00368960391666667,0.00366869225616002,0.00367604078219884,0.0215839600658147,0.0216271935347159,-4.32334689011091e-05,"No",NA,NA,NA,399,16.1237093215685,-0.00202025555612659,-5.06329713314935e-06
"887","649","soil","25_from_plant","0-0.5",365,11.4,180919,2018,9,19,7.006555556,-21.08211111,0.044466771,0.425802835,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170816",0.86,0.86,"nitrate",2017,8,16,"Nform_Plant_species",NA,44,0.044466771,19.56537924,399,5.34166666666667,0.00369571405889052,0.00368960391666667,0.00368210604780333,0.00367604078219884,0.0720418012271697,0.0719231320054265,0.00011866922174314,"No",NA,NA,NA,399,11.1717123369868,0.0104095808546614,2.60891750743393e-05
"888","651","soil","15_from_plant","0-0.5",365,4.6,180919,2018,9,19,6.283555556,-21.48511111,0.03255656,0.329758663,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Nform_Plant_species",NA,44,0.03255656,14.3248864,386,5.34166666666667,0.00369306064889052,0.00368960391666667,0.00367947213513955,0.00367604078219884,0.0527080203478395,0.0526588666067655,4.91537410739484e-05,"No",NA,NA,NA,386,11.8169253805275,0.010685595885641,2.76828908954429e-05
"889","651","soil","25_from_plant","0-0.5",365,14.6,180919,2018,9,19,6.531555556,-24.26011111,0.015546747,0.200592749,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Nform_Plant_species",NA,44,0.015546747,6.84056868,386,5.34166666666667,0.00369397080889052,0.00368960391666667,0.00368037560882576,0.00367604078219884,0.0251758621203695,0.0251462094411121,2.96526792573776e-05,"No",NA,NA,NA,386,15.0529801400469,0.00203100542858751,5.26167209478628e-06
"890","653","soil","15_from_plant","0-0.5",365,13,180919,2018,9,19,4.298555556,-21.41511111,0.033592146,0.356291002,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170912",0.86,0.86,"nitrate",2017,9,12,"Nform_Plant_species",NA,44,0.033592146,14.78054424,372,5.34166666666667,0.00368577569889052,0.00368960391666667,0.00367224064356599,0.00367604078219884,0.0542777152921531,0.0543338834093341,-5.61681171810102e-05,"No",NA,NA,NA,372,12.3741077949193,-0.00432062439853925,-1.16145817165034e-05
"891","653","soil","25_from_plant","0-0.5",365,3,180919,2018,9,19,8.348555556,-22.28411111,0.027129211,0.30607766,"JOR","B","BOER","12/9/16",NA,"Monsoon","none","170912",0.86,0.86,"nitrate",2017,9,12,"Nform_Plant_species",NA,44,0.027129211,11.93685284,372,5.34166666666667,0.00370063919889052,0.00368960391666667,0.00368699496081243,0.00367604078219884,0.0440111162690395,0.043880357850946,0.000130758418093464,"No",NA,NA,NA,372,13.1625871218051,0.0435861393644881,0.000117167041302387
"892","801","soil","middle","0-0.5",10,12.5,170929,2017,9,1,7.1,-20.4,0.03,0.3,"JOR","G","GUSA","8/10/17",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Plant_species",NA,44,0.03,13.2,3,5.34166666666667,0.003696057,0.00368960391666667,0.00368244646795499,0.00367604078219884,0.0486082933770059,0.0485237383250247,8.45550519811972e-05,"No",NA,NA,NA,3,11.6666666666667,0.00676440415849577,0.00225480138616526
"893","809","soil","middle","0-0.5",10,14.30034965,170929,2017,9,29,10.8,-20.5,0.03,0.2,"JOR","G","GUSA","7/13/17",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Plant_species",NA,44,0.03,13.2,31,5.34166666666667,0.003709636,0.00368960391666667,0.00369592546185339,0.00367604078219884,0.0487862160964648,0.0485237383250247,0.000262477771440103,"No",NA,NA,NA,31,7.77777777777778,0.0183546401216912,0.000592085165215847
"894","815","soil","middle","0-0.5",10,15.23975065,170929,2017,9,29,3.9,-20.6,0.02,0.2,"JOR","G","GUSA","7/13/17",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Plant_species",NA,44,0.02,8.8,31,5.34166666666667,0.003684313,0.00368960391666667,0.00367078866559908,0.00367604078219884,0.0323029402572719,0.0323491588833498,-4.62186260778708e-05,"No",NA,NA,NA,31,11.6666666666667,-0.00303276786735817,-9.78312215276828e-05
"895","821","soil","middle","0-0.5",10,12.5,170929,2017,9,29,2.6,-19.9,0.02,0.2,"JOR","G","GUSA","7/13/17",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Plant_species",NA,44,0.02,8.8,31,5.34166666666667,0.003679542,0.00368960391666667,0.00366605260546399,0.00367604078219884,0.0322612629280831,0.0323491588833498,-8.78959552667036e-05,"No",NA,NA,NA,31,11.6666666666667,-0.00703167642133629,-0.000226828271656009
"896","824","soil","middle","0-0.5",10,12.5,170929,2017,9,29,12.9,-20.6,0.04,0.3,"JOR","G","GUSA","7/13/17",NA,"Monsoon","none","170829",0.86,0.86,"nitrate",2017,8,29,"Plant_species",NA,44,0.04,17.6,31,5.34166666666667,0.003717343,0.00368960391666667,0.00370357553939366,0.00367604078219884,0.0651829294933285,0.0646983177666996,0.00048461172662892,"No",NA,NA,NA,31,8.75,0.0387689381303136,0.00125061090742947
