,Raceway_ID,tissue,microsite,Depth,day_collected_est,Distance_from_application,date_coll_flat,Year_collected,Month_collected,Day_collected,d15N,d13C,pN,pC,Site,habitat,Plant_species,Date_installed,Date_mesh_added,Season,mesh_type,Date_15N_added_flat,N15_mg_added,total_N_mg_added,Type_of_label,Year_15N_added,Month_15N_added,Day_15N_added,Experiment,Distance_from_tracer_to_mesh,mass_g,avg_N,Total_N,Day,Nat_ab_15N,R,R0,F,F0,total15N,total15N0,excess,stomped,gwc_depth,VWC,GWC,Day_2,CN,excess_percm,excess_percmday
926,boer8_m,root,plant,plant,0,NA,180901,2018,9,1,0.6,-14.5,0.4,23.1,SEV,BBG,BOER,NA,NA,Monsoon,none,9/1/18,12.6,12.6,NH4NO3,2018,9,1,Nat_abund,NA,NA,0.4,NA,0,0.2,0.003672202,0.003670734,0.003658766,0.003657309,NA,NA,NA,No,NA,NA,NA,0,67.375,NA,NA
927,boer8_m,root,plant,plant,0,NA,180901,2018,9,1,0.6,-14.5,0.4,23.1,SEV,BBG,BOER,NA,NA,Monsoon,none,9/1/18,12.6,12.6,NH4NO3,2018,9,1,Nat_abund,NA,NA,0.4,NA,0,0.2,0.003672202,0.003670734,0.003658766,0.003657309,NA,NA,NA,No,NA,NA,NA,0,67.375,NA,NA
928,boer9_m,root,plant,plant,0,NA,180901,2018,9,1,2.4,-14.9,0.2,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,-999,0.003678808,3.67E-06,0.003665324,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,33.25,NA,NA
929,gusa1_m,root,plant,plant,0,NA,180901,2018,9,1,-1.8,-25.6,0.9,49.1,SEV,BBG,GUSA,NA,NA,Monsoon,none,9/1/18,12.6,12.6,NH4NO3,2018,9,1,Nat_abund,NA,NA,0.9,NA,0,-999,0.003663394,3.67E-06,0.003650023,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,63.64814815,NA,NA
930,gusa2_m,root,plant,plant,0,NA,180901,2018,9,1,-1,-25.1,0.9,48.1,SEV,BBG,GUSA,NA,NA,Monsoon,none,9/1/18,12.6,12.6,NH4NO3,2018,9,1,Nat_abund,NA,NA,0.9,NA,0,-999,0.00366633,3.67E-06,0.003652937,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,62.35185185,NA,NA
931,gusa2_s,root,plant,plant,0,NA,180430,2018,4,30,1.5,-27.9,0.5,26.4,SEV,BBG,GUSA,NA,NA,Spring,none,4/30/18,12.6,12.6,NH4NO3,2018,4,30,Nat_abund,NA,NA,0.5,NA,0,-999,0.003675505,3.67E-06,0.003662045,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,61.6,NA,NA
932,gusa3_m,root,plant,plant,0,NA,180901,2018,9,1,-0.2,-26.7,0.6,42.4,SEV,BBG,GUSA,NA,NA,Monsoon,none,9/1/18,12.6,12.6,NH4NO3,2018,9,1,Nat_abund,NA,NA,0.6,NA,0,-999,0.003669266,3.67E-06,0.003655852,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,82.44444444,NA,NA
933,gusa3_s,root,plant,plant,0,NA,180430,2018,4,30,-0.1,-27.3,0.5,23.8,SEV,BBG,GUSA,NA,NA,Spring,none,4/30/18,12.6,12.6,NH4NO3,2018,4,30,Nat_abund,NA,NA,0.5,NA,0,-999,0.003669633,3.67E-06,0.003656216,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,55.53333333,NA,NA
934,gusa4_m,root,plant,plant,0,NA,180901,2018,9,1,-1.6,-21.3,0.7,43.3,SEV,BBG,GUSA,NA,NA,Monsoon,none,9/1/18,12.6,12.6,NH4NO3,2018,9,1,Nat_abund,NA,NA,0.7,NA,0,-999,0.003664128,3.67E-06,0.003650751,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,72.16666667,NA,NA
935,gusa5_m,root,plant,plant,0,NA,180901,2018,9,1,-0.6,-27,0.6,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,-999,0.003667798,3.67E-06,0.003654394,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,65.52777778,NA,NA
936,gusa7_s,root,plant,plant,0,NA,180430,2018,4,30,0.4,-24.8,0.7,25.2,SEV,BBG,GUSA,NA,NA,Spring,none,4/30/18,12.6,12.6,NH4NO3,2018,4,30,Nat_abund,NA,NA,0.7,NA,0,-999,0.003671468,3.67E-06,0.003658038,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,42,NA,NA
937,gusa8_s,root,plant,plant,0,NA,180430,2018,4,30,0.3,-25.8,1.4,46.9,SEV,BBG,GUSA,NA,NA,Spring,none,4/30/18,12.6,12.6,NH4NO3,2018,4,30,Nat_abund,NA,NA,1.4,NA,0,-999,0.003671101,3.67E-06,0.003657673,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,39.08333333,NA,NA
938,gusa9_s,root,plant,plant,0,NA,180430,2018,4,30,-1,-26,0.9,35,SEV,BBG,GUSA,NA,NA,Spring,none,4/30/18,12.6,12.6,NH4NO3,2018,4,30,Nat_abund,NA,NA,0.9,NA,0,-999,0.00366633,3.67E-06,0.003652937,3.67E-06,NA,NA,NA,No,NA,NA,NA,0,45.37037037,NA,NA
939,153,leaf,plant,plant,3,35,180403,2018,4,3,-0.4,-27,2.6,50.7,SEV,BBG,GUSA,1/16/17,NA,Spring,none,180331,9.4,812,NH4NO3,2018,3,31,stoichiometry,NA,41.85,2.6,1088.1,3,0.6,0.003668532,0.003672202,0.003655123,0.003658766,3.977139406,3.98110358,-0.003964174,No,NA,NA,NA,3,22.75,-0.113262104,-0.037754035
940,164,leaf,plant,plant,3,35,180504,2018,5,4,0.5,-22.9,2.7,52.3,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,0.86,0.86,NH4NO3,2018,5,1,stoichiometry,NA,34.19919189,2.7,923.3781811,3,0.6,0.003671835,0.003672202,0.003658402,0.003658766,3.37808854,3.378424944,-0.000336405,No,0_2,NA,0.003879728,3,22.59876543,-0.009611563,-0.003203854
941,164,leaf,plant,plant,3,35,180504,2018,5,4,0.5,-22.9,2.7,52.3,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,0.86,0.86,NH4NO3,2018,5,1,stoichiometry,NA,34.19919189,2.7,923.3781811,3,0.6,0.003671835,0.003672202,0.003658402,0.003658766,3.37808854,3.378424944,-0.000336405,No,2_10,NA,0.013371538,3,22.59876543,-0.009611563,-0.003203854
942,165,leaf,plant,plant,3,30,180503,2018,5,3,-1.3,-23.8,2.6,52.5,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180430,13.5,113,NH4NO3,2018,4,30,stoichiometry,NA,96.94308195,2.6,2520.520131,3,0.6,0.003665229,0.003672202,0.003651844,0.003658766,9.204546707,9.22199404,-0.017447333,No,NA,NA,NA,3,23.55769231,-0.581577781,-0.19385926
943,166,leaf,plant,plant,3,35,180503,2018,5,3,1,-24.8,2.6,51,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180430,9.4,812,NH4NO3,2018,4,30,stoichiometry,NA,44.18352624,2.6,1148.771682,3,0.6,0.00367367,0.003672202,0.003660224,0.003658766,4.204761161,4.203087084,0.001674077,No,0_2,NA,0.005469462,3,22.88461538,0.047830763,0.015943588
944,166,leaf,plant,plant,3,35,180503,2018,5,3,1,-24.8,2.6,51,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180430,9.4,812,NH4NO3,2018,4,30,stoichiometry,NA,44.18352624,2.6,1148.771682,3,0.6,0.00367367,0.003672202,0.003660224,0.003658766,4.204761161,4.203087084,0.001674077,No,2_10,NA,0.01987397,3,22.88461538,0.047830763,0.015943588
945,167,leaf,plant,plant,3,35,180503,2018,5,3,0,-23.4,2.5,53.8,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180430,0.86,0.86,NH4NO3,2018,4,30,stoichiometry,NA,45.4378396,2.5,1135.94599,3,0.6,0.00367,0.003672202,0.00365658,0.003658766,4.153677786,4.156160874,-0.002483088,No,NA,NA,NA,3,25.10666667,-0.070945379,-0.02364846
946,168,leaf,plant,plant,3,35,180503,2018,5,3,0.8,-23.2,3.1,52.2,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180430,0.86,0.86,NH4NO3,2018,4,30,stoichiometry,NA,41.67489952,3.1,1291.921885,3,0.6,0.003672936,0.003672202,0.003659495,0.003658766,4.727781562,4.726840218,0.000941344,No,0_2,NA,0.004963899,3,19.64516129,0.026895533,0.008965178
947,168,leaf,plant,plant,3,35,180503,2018,5,3,0.8,-23.2,3.1,52.2,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180430,0.86,0.86,NH4NO3,2018,4,30,stoichiometry,NA,41.67489952,3.1,1291.921885,3,0.6,0.003672936,0.003672202,0.003659495,0.003658766,4.727781562,4.726840218,0.000941344,No,2_10,NA,0.010793055,3,19.64516129,0.026895533,0.008965178
948,169,leaf,plant,plant,3,31,180504,2018,5,4,-0.4,-25.9,2.3,53.6,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,13.5,113,NH4NO3,2018,5,1,stoichiometry,NA,42.92921288,2.3,987.3718962,3,0.6,0.003668532,0.003672202,0.003655123,0.003658766,3.608965791,3.612562991,-0.0035972,No,NA,NA,NA,3,27.1884058,-0.11603872,-0.038679573
949,170,leaf,plant,plant,3,35,180504,2018,5,4,-0.3,-25.8,2.4,49.2,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,9.4,812,NH4NO3,2018,5,1,stoichiometry,NA,34.07062477,2.4,817.6949945,3,0.6,0.003668899,0.003672202,0.003655487,0.003658766,2.989073738,2.991754866,-0.002681128,No,0_2,NA,0.005410723,3,23.91666667,-0.076603658,-0.025534553
950,170,leaf,plant,plant,3,35,180504,2018,5,4,-0.3,-25.8,2.4,49.2,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,9.4,812,NH4NO3,2018,5,1,stoichiometry,NA,34.07062477,2.4,817.6949945,3,0.6,0.003668899,0.003672202,0.003655487,0.003658766,2.989073738,2.991754866,-0.002681128,No,2_10,NA,0.019494905,3,23.91666667,-0.076603658,-0.025534553
951,172,leaf,plant,plant,3,35,180912,2018,9,12,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,53.90445478,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
952,173,leaf,plant,plant,3,35,180912,2018,9,12,3.1,-26.5,2.6,52.6,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,56.72665984,2.6,1474.893156,3,0.6,0.003681377,0.003672202,0.003667874,0.003658766,5.409722513,5.396289332,0.013433181,No,0_2,NA,0.003310262,3,23.6025641,0.383805176,0.127935059
953,173,leaf,plant,plant,3,35,180912,2018,9,12,3.1,-26.5,2.6,52.6,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,56.72665984,2.6,1474.893156,3,0.6,0.003681377,0.003672202,0.003667874,0.003658766,5.409722513,5.396289332,0.013433181,No,2_10,NA,0.011080332,3,23.6025641,0.383805176,0.127935059
954,174,leaf,plant,plant,0,35,180909,2018,9,9,2.1,-23.9,1.7,55.7,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,29.44534426,1.85,544.7388687,0,0.6,0.003677707,0.003672202,0.003664231,0.003658766,1.996049067,1.9930722,0.002976868,No,0_2,NA,0.017989418,0,38.2254902,0.085053359,NA
955,174,leaf,plant,plant,0,35,180909,2018,9,9,2.1,-23.9,1.7,55.7,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,29.44534426,1.85,544.7388687,0,0.6,0.003677707,0.003672202,0.003664231,0.003658766,1.996049067,1.9930722,0.002976868,No,2_10,NA,0.042307692,0,38.2254902,0.085053359,NA
956,174,leaf,plant,plant,3,35,180912,2018,9,12,7.6,-25.9,2,48.1,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,29.44534426,1.85,544.7388687,3,0.6,0.003697892,0.003672202,0.003684268,0.003658766,2.006963969,1.9930722,0.013891769,No,NA,NA,NA,3,28.05833333,0.396907693,0.132302564
957,174B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,48.26004466,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
958,175,leaf,plant,plant,0,35,180909,2018,9,9,0.2,-22.3,2.1,50.1,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,49.67114719,2,993.4229438,0,0.6,0.003670734,0.003672202,0.003657309,0.003658766,3.633254665,3.63470236,-0.001447695,No,0_2,NA,0.005637982,0,27.83333333,-0.041362715,NA
959,175,leaf,plant,plant,0,35,180909,2018,9,9,0.2,-22.3,2.1,50.1,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,49.67114719,2,993.4229438,0,0.6,0.003670734,0.003672202,0.003657309,0.003658766,3.633254665,3.63470236,-0.001447695,No,2_10,NA,0.023717595,0,27.83333333,-0.041362715,NA
960,175,leaf,plant,plant,3,35,180912,2018,9,12,2.5,-23.9,1.9,50.9,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,49.67114719,2,993.4229438,3,0.6,0.003679175,0.003672202,0.003665688,0.003658766,3.641578853,3.63470236,0.006876494,No,0_2,NA,0.001755002,3,31.25438596,0.196471245,0.065490415
961,175,leaf,plant,plant,3,35,180912,2018,9,12,2.5,-23.9,1.9,50.9,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,49.67114719,2,993.4229438,3,0.6,0.003679175,0.003672202,0.003665688,0.003658766,3.641578853,3.63470236,0.006876494,No,0_2,NA,0.013257576,3,31.25438596,0.196471245,0.065490415
962,175,leaf,plant,plant,3,35,180912,2018,9,12,2.5,-23.9,1.9,50.9,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,49.67114719,2,993.4229438,3,0.6,0.003679175,0.003672202,0.003665688,0.003658766,3.641578853,3.63470236,0.006876494,No,2_10,NA,0.010428101,3,31.25438596,0.196471245,0.065490415
963,175B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,41.67489952,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,2_10,NA,0.029645094,3,NA,NA,NA
964,176,leaf,plant,plant,3,35,180912,2018,9,12,2.7,-26.4,2.6,52.2,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,45.4378396,2.6,1181.38383,3,0.6,0.003679909,0.003672202,0.003666417,0.003658766,4.331445661,4.322407309,0.009038352,No,NA,NA,NA,3,23.42307692,0.258238631,0.086079544
965,176B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,43.24279122,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
966,177,leaf,plant,plant,3,35,180912,2018,9,12,2,-26.2,2.7,52.5,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,40.49898074,2.7,1093.47248,3,0.6,0.00367734,0.003672202,0.003663867,0.003658766,4.006337425,4.000760228,0.005577196,No,0_2,NA,0.003088538,3,22.68518519,0.15934847,0.053116157
967,177,leaf,plant,plant,3,35,180912,2018,9,12,2,-26.2,2.7,52.5,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,40.49898074,2.7,1093.47248,3,0.6,0.00367734,0.003672202,0.003663867,0.003658766,4.006337425,4.000760228,0.005577196,No,2_10,NA,0.019123134,3,22.68518519,0.15934847,0.053116157
968,177B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,49.51435802,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,2_10,NA,0.024536532,3,NA,NA,NA
969,178,leaf,plant,plant,3,35,180912,2018,9,12,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,25,37.51998651,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
970,178B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,53.90445478,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
971,179,leaf,plant,plant,3,35,180912,2018,9,12,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,64.25254,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,0_2,NA,0.005001786,3,NA,NA,NA
972,179,leaf,plant,plant,3,35,180912,2018,9,12,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,64.25254,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,2_10,NA,0.016061868,3,NA,NA,NA
973,180,leaf,plant,plant,3,31,180912,2018,9,12,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,37.12801359,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
974,180B,leaf,plant,plant,0,34,180911,2018,9,11,-0.1,-24.6,1.9,57.5,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,77.89319779,1.9,1479.970758,-1,0.6,0.003669633,0.003672202,0.003656216,0.003658766,5.411092808,5.414867092,-0.003774284,No,0_2,NA,0.018932223,0,35.30701754,-0.111008348,NA
975,180B,leaf,plant,plant,0,34,180911,2018,9,11,-0.1,-24.6,1.9,57.5,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,77.89319779,1.9,1479.970758,-1,0.6,0.003669633,0.003672202,0.003656216,0.003658766,5.411092808,5.414867092,-0.003774284,No,2_10,NA,0.057872784,0,35.30701754,-0.111008348,NA
976,180B,leaf,plant,plant,3,34,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,77.89319779,1.9,1479.970758,3,0.6,NA,0.003672202,NA,0.003658766,NA,5.414867092,NA,No,NA,NA,NA,3,NA,NA,NA
977,181,leaf,plant,plant,3,35,180504,2018,5,4,0.7,-23.2,2.6,53,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,13.5,113,NH4NO3,2018,5,1,stoichiometry,NA,44.02673707,2.6,1144.695164,3,0.6,0.003672569,0.003672202,0.003659131,0.003658766,4.18858909,4.188172056,0.000417034,No,0_2,NA,0.002751032,3,23.78205128,0.011915271,0.003971757
978,181,leaf,plant,plant,3,35,180504,2018,5,4,0.7,-23.2,2.6,53,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,13.5,113,NH4NO3,2018,5,1,stoichiometry,NA,44.02673707,2.6,1144.695164,3,0.6,0.003672569,0.003672202,0.003659131,0.003658766,4.18858909,4.188172056,0.000417034,No,2_10,NA,0.010736945,3,23.78205128,0.011915271,0.003971757
979,181B,leaf,plant,plant,0,35,180911,2018,9,11,0.3,-25.4,2.1,51.4,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,49.67114719,2.1,1043.094091,-1,0.6,0.003671101,0.003672202,0.003657673,0.003658766,3.815297418,3.816437478,-0.001140059,No,0_2,NA,0.016916571,0,28.55555556,-0.032573126,NA
980,181B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,49.67114719,2.1,1043.094091,3,0.6,NA,0.003672202,NA,0.003658766,NA,3.816437478,NA,No,0_2,NA,NA,3,NA,NA,NA
981,181B,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,49.67114719,2.1,1043.094091,3,0.6,NA,0.003672202,NA,0.003658766,NA,3.816437478,NA,No,2_10,NA,0.026987952,3,NA,NA,NA
982,182,leaf,plant,plant,3,34,180504,2018,5,4,-0.8,-24.1,2.4,49.3,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,9.4,812,NH4NO3,2018,5,1,stoichiometry,NA,51.08224972,2.4,1225.973993,3,0.6,0.003667064,0.003672202,0.003653666,0.003658766,4.479299219,4.485552296,-0.006253077,No,NA,NA,NA,3,23.96527778,-0.183914035,-0.061304678
983,182B,leaf,plant,plant,3,33,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,40.42058616,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
984,183,leaf,plant,plant,3,35,180504,2018,5,4,0.8,-23.9,2.4,55.6,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,0.86,0.86,NH4NO3,2018,5,1,stoichiometry,NA,45.4378396,2.4,1090.50815,3,0.6,0.003672936,0.003672202,0.003659495,0.003658766,3.990709025,3.989914439,0.000794586,No,0_2,NA,0.005489478,3,27.02777778,0.022702455,0.007567485
985,183,leaf,plant,plant,3,35,180504,2018,5,4,0.8,-23.9,2.4,55.6,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,0.86,0.86,NH4NO3,2018,5,1,stoichiometry,NA,45.4378396,2.4,1090.50815,3,0.6,0.003672936,0.003672202,0.003659495,0.003658766,3.990709025,3.989914439,0.000794586,No,2_10,NA,0.009924386,3,27.02777778,0.022702455,0.007567485
986,184,leaf,plant,plant,3,35,180504,2018,5,4,0.2,-23,2.8,51.3,SEV,BBG,GUSA,4/18/18,NA,Spring,none,180501,13.5,113,NH4NO3,2018,5,1,stoichiometry,NA,66.13401004,2.8,1851.752281,3,0.6,0.003670734,0.003672202,0.003657309,0.003658766,6.772430268,6.775128789,-0.002698521,No,NA,NA,NA,3,21.375,-0.077100597,-0.025700199
987,193,leaf,plant,plant,3,35,180912,2018,9,12,3.2,-26.4,2.4,53,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,37.91195944,2.4,909.8870265,3,0.6,0.003681744,0.003672202,0.003668238,0.003658766,3.337682608,3.329063963,0.008618644,No,0_2,NA,0.003478933,3,25.76388889,0.246246984,0.082082328
988,193,leaf,plant,plant,3,35,180912,2018,9,12,3.2,-26.4,2.4,53,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,37.91195944,2.4,909.8870265,3,0.6,0.003681744,0.003672202,0.003668238,0.003658766,3.337682608,3.329063963,0.008618644,No,2_10,NA,0.027320209,3,25.76388889,0.246246984,0.082082328
989,194,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,58.60812988,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,NA,NA,NA,3,NA,NA,NA
990,195,leaf,plant,plant,3,35,180912,2018,9,12,1.8,-25.2,2.2,55,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,75.85493858,2.2,1668.808649,3,0.6,0.003676606,0.003672202,0.003663138,0.003658766,6.113076517,6.105780797,0.00729572,No,NA,NA,NA,3,29.16666667,0.208449141,0.069483047
991,196,leaf,plant,plant,3,35,180912,2018,9,12,3.4,-26.5,2.1,53.3,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,57.11863277,2.1,1199.491288,3,0.6,0.003682478,0.003672202,0.003668967,0.003658766,4.400894084,4.388658267,0.012235816,No,0_2,NA,0.003161555,3,29.61111111,0.349594757,0.116531586
992,196,leaf,plant,plant,3,35,180912,2018,9,12,3.4,-26.5,2.1,53.3,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180909,12.6,12.6,NH4NO3,2018,9,9,cross_site,NA,57.11863277,2.1,1199.491288,3,0.6,0.003682478,0.003672202,0.003668967,0.003658766,4.400894084,4.388658267,0.012235816,No,2_10,NA,0.013771657,3,29.61111111,0.349594757,0.116531586
993,198,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,60.48959992,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,0_2,NA,0.017530191,3,NA,NA,NA
994,198,leaf,plant,plant,3,35,180915,2018,9,15,NA,NA,NA,NA,SEV,BBG,GUSA,7/31/18,8/13/18,Monsoon,2cm,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,25,60.48959992,NA,NA,3,0.6,NA,0.003672202,NA,0.003658766,NA,NA,NA,No,2_10,NA,0.043459916,3,NA,NA,NA
995,200,leaf,plant,plant,0,31,180911,2018,9,11,1.3,-24.6,2,55.9,SEV,BBG,GUSA,7/31/18,NA,Monsoon,none,180912,12.6,12.6,NH4NO3,2018,9,12,cross_site,NA,48.26004466,2,965.2008932,-1,0.6,0.003674771,0.003672202,0.003661317,0.003658766,3.533905956,3.531444473,0.002461483,No,0_2,NA,0.021379589,0,32.60833333,0.079402691,NA
